stale_workbook,sheet,cell,old,new
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,K33,,"=IFERROR(K20,"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,L33,,"=IFERROR(L20,"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,M33,,"=IFERROR(M20,"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,A34,,Annual Debt Service
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,B34,+10% NOI,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,C34,"=IFERROR(D26*(1+0.1)/0.045,"""")",
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,D34,"=IFERROR(D26*(1+0.1)/0.05,"""")","=IFERROR(IF('Assumptions & Flags'!$I$14="""","""",'Assumptions & Flags'!$I$14),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,E34,"=IFERROR(D26*(1+0.1)/0.055,"""")","=IFERROR(IF('Assumptions & Flags'!$I$14="""","""",'Assumptions & Flags'!$I$14),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,F34,"=IFERROR(D26*(1+0.1)/0.06,"""")","=IFERROR(IF('Assumptions & Flags'!$I$14="""","""",'Assumptions & Flags'!$I$14),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,G34,"=IFERROR(D26*(1+0.1)/0.065,"""")","=IFERROR(IF('Assumptions & Flags'!$I$14="""","""",'Assumptions & Flags'!$I$14),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,H34,"=IFERROR(D26*(1+0.1)/0.07,"""")","=IFERROR(IF('Assumptions & Flags'!$I$14="""","""",'Assumptions & Flags'!$I$14),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,I34,"=IFERROR(D26*(1+0.1)/0.075,"""")","=IFERROR(IF('Assumptions & Flags'!$I$14="""","""",'Assumptions & Flags'!$I$14),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,J34,,"=IFERROR(IF('Assumptions & Flags'!$I$14="""","""",'Assumptions & Flags'!$I$14),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,K34,,"=IFERROR(IF('Assumptions & Flags'!$I$14="""","""",'Assumptions & Flags'!$I$14),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,L34,,"=IFERROR(IF('Assumptions & Flags'!$I$14="""","""",'Assumptions & Flags'!$I$14),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,M34,,"=IFERROR(IF('Assumptions & Flags'!$I$14="""","""",'Assumptions & Flags'!$I$14),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,N34,,From Assumptions — I14
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,A35,,CASH FLOW AFTER DEBT SERVICE
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,D35,,"=IFERROR(IF(D33="""","""",D33-D34),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,E35,,"=IFERROR(IF(E33="""","""",E33-E34),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,F35,,"=IFERROR(IF(F33="""","""",F33-F34),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,G35,,"=IFERROR(IF(G33="""","""",G33-G34),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,H35,,"=IFERROR(IF(H33="""","""",H33-H34),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,I35,,"=IFERROR(IF(I33="""","""",I33-I34),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,J35,,"=IFERROR(IF(J33="""","""",J33-J34),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,K35,,"=IFERROR(IF(K33="""","""",K33-K34),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,L35,,"=IFERROR(IF(L33="""","""",L33-L34),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,M35,,"=IFERROR(IF(M33="""","""",M33-M34),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,A36,  CASH INVESTMENT OUTCOMES — UNLEVERAGED,Debt Coverage Ratio (DCR)
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,D36,,"=IFERROR(IF(OR(D34="""",D34=0),"""",D33/D34),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,E36,,"=IFERROR(IF(OR(E34="""",E34=0),"""",E33/E34),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,F36,,"=IFERROR(IF(OR(F34="""",F34=0),"""",F33/F34),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,G36,,"=IFERROR(IF(OR(G34="""",G34=0),"""",G33/G34),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,H36,,"=IFERROR(IF(OR(H34="""",H34=0),"""",H33/H34),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,I36,,"=IFERROR(IF(OR(I34="""",I34=0),"""",I33/I34),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,J36,,"=IFERROR(IF(OR(J34="""",J34=0),"""",J33/J34),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,K36,,"=IFERROR(IF(OR(K34="""",K34=0),"""",K33/K34),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,L36,,"=IFERROR(IF(OR(L34="""",L34=0),"""",L33/L34),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,M36,,"=IFERROR(IF(OR(M34="""",M34=0),"""",M33/M34),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,B37,Exit NOI (Yr 10 × exit cap),
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,N37,"=IFERROR(M26/(1+'Assumptions & Flags'!C9),"""")",
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,A38,,"Equity Investment (Year 0, negative)"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,B38,Gross Sale Proceeds,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,C38,,"=IFERROR(IF('Assumptions & Flags'!$I$9="""","""",-'Assumptions & Flags'!$I$9),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,N38,"=IFERROR(N37/'Assumptions & Flags'!C9,"""")",Down payment from I9
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,A39,,Net Reversion After Debt Payoff
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,B39,  Less: Brokerage Fee (5%),
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,M39,,"=IFERROR('Assumptions & Flags'!$I$27,"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,N39,"=IFERROR(-N38*'Assumptions & Flags'!C15,"""")",Net Rev − loan balance
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,A40,,LEVERAGED CASH FLOW (for IRR)
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,B40,  Less: Transaction Costs (1%),
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,C40,,"=IFERROR(C38,"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,D40,,"=IFERROR(D35,"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,E40,,"=IFERROR(E35,"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,F40,,"=IFERROR(F35,"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,G40,,"=IFERROR(G35,"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,H40,,"=IFERROR(H35,"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,I40,,"=IFERROR(I35,"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,J40,,"=IFERROR(J35,"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,K40,,"=IFERROR(K35,"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,L40,,"=IFERROR(L35,"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,M40,,"=IFERROR(IF(M35="""","""",M35+M39),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,N40,"=IFERROR(-N38*'Assumptions & Flags'!C16,"""")",
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,B41,Net Reversion,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,N41,"=IFERROR(N38+N39+N40,"""")",
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,B42,Year 0 (Purchase / Equity),
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,C42,−Purchase Price,LEVERAGED IRR
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,D42,"=IFERROR(-'Assumptions & Flags'!C6,"""")",
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,G42,,EQUITY REALIZATION MULTIPLE
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,K42,,AVG CASH-ON-CASH RETURN
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,B43,Year 1,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,C43,,"=IFERROR(IF(C40="""","""",IRR(C40:M40)),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,D43,"=IFERROR(D26,"""")",
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,G43,,"=IFERROR(IF(OR(C40="""",C40=0),"""",SUM(D40:M40)/(-C40)),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,K43,,"=IFERROR(IF(OR(C40="""",C40=0),"""",AVERAGE(D40:L40)/(-C40)),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,B44,Year 2,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,E44,"=IFERROR(E26,"""")",
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,B45,Year 3,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,F45,"=IFERROR(F26,"""")",
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,A46,,DISPOSITION ANALYSIS  —  Year 10 Exit (detail reference)
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,B46,Year 4,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,G46,"=IFERROR(G26,"""")",
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,A47,,Exit NOI (Year 10)
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,B47,Year 5,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,C47,,"=IFERROR(M20,"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,H47,"=IFERROR(H26,"""")",
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,A48,,Exit Cap Rate
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,B48,Year 6,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,C48,,"=IFERROR('Assumptions & Flags'!$I$20,"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,I48,"=IFERROR(I26,"""")",
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,A49,,GROSS SALE PROCEEDS
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,B49,Year 7,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,C49,,"=IFERROR(IF(OR(C47="""",C48="""",C48=0),"""",C47/C48),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,J49,"=IFERROR(J26,"""")",
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,A50,,Less: Brokerage Fee (5%)
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,B50,Year 8,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,C50,,"=IFERROR(IF(C49="""","""",-C49*0.05),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,K50,"=IFERROR(K26,"""")",
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,A51,,Less: Transaction Costs (1%)
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,B51,Year 9,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,C51,,"=IFERROR(IF(C49="""","""",-C49*0.01),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,L51,"=IFERROR(L26,"""")",
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,A52,,NET REVERSION (Unleveraged)
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,B52,Year 10,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,C52,,"=IFERROR(IF(C49="""","""",C49+C50+C51),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,M52,"=IFERROR(M26+N41,"""")",
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,A53,,Less: Remaining Loan Balance
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,B53,Unleveraged IRR,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,C53,,"=IFERROR('Assumptions & Flags'!$I$26,"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,D53,"=IFERROR(IRR(D42:D52),"""")",
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,A54,,NET REVERSION AFTER DEBT PAYOFF
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,B54,Equity Realization Multiple,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,C54,,"=IFERROR(IF(C52="""","""",C52-C53),"""")"
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,D54,"=IFERROR((SUM(D43:D52)+N41)/(-D42),"""")",
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,A55,,Brokerage: 5%  ·  Transaction Costs: 1%  ·  Gross Proceeds = Exit NOI ÷ Exit Cap Rate  ·  All inputs on Assumptions & Flags tab
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,B55,Average Cash-on-Cash Return,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,D55,"=IFERROR(AVERAGE(D43:M52)/(-D42),"""")",
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,A57,  CASH FLOW AFTER DEBT SERVICE,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,A58,,PRICE AT CAP RATE  —  Year 1 NOI ÷ Going-In Cap Rate
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,B58,Net Operating Income,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,D58,=D26,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,E58,=E26,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,F58,=F26,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,G58,=G26,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,H58,=H26,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,I58,=I26,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,J58,=J26,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,K58,=K26,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,L58,=L26,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,M58,=M26,
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,A59,,Year 1 NOI  →  Price at Going-In Cap Rate:
"C:\Users\scott\OneDrive - NorthMarq Capital, LLC\Team Briggs - Documents\_WORKFLOW\BOV Master Sheet - Briggs.xlsx",Pro Forma,B59,Annual Debt Service,
